params,feats,avg_loss,avg_acc
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 4, ""min_child_samples"": 20}","['elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9757043069728312,0.54375
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 4, ""min_child_samples"": 20}","['elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9757043069728312,0.54375
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 2, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'fifa_rank_diff']",0.9757819918152109,0.584375
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 2, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'fifa_rank_diff']",0.9757819918152109,0.584375
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 2, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'fifa_rank_diff']",0.9757819918152109,0.584375
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 3, ""min_child_samples"": 10}","['elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9757998974495459,0.55625
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 3, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff']",0.9758106597116216,0.58125
"{""n_estimators"": 100, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9758808822190975,0.565625
"{""n_estimators"": 100, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 3, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9758808822190975,0.565625
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 4, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff', 'fifa_rank_diff']",0.9759017712213618,0.56875
"{""n_estimators"": 100, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 4, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff', 'fifa_rank_diff']",0.9759766901251063,0.553125
"{""n_estimators"": 100, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 2, ""min_child_samples"": 5}","['elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9761338131979349,0.58125
"{""n_estimators"": 100, ""learning_rate"": 0.03, ""num_leaves"": 7, ""max_depth"": 2, ""min_child_samples"": 5}","['elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9761338131979349,0.58125
"{""n_estimators"": 100, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 2, ""min_child_samples"": 5}","['elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9761338131979349,0.58125
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 2, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff']",0.9762026425062512,0.578125
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 2, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff']",0.9762026425062512,0.578125
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 2, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff']",0.9762026425062512,0.578125
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 7, ""max_depth"": 4, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff']",0.9762050601973966,0.578125
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 4, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff']",0.9762768009584581,0.571875
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 2, ""min_child_samples"": 10}",['elo_rating_diff'],0.9762826386768115,0.571875
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 2, ""min_child_samples"": 10}",['elo_rating_diff'],0.9762826386768115,0.571875
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 2, ""min_child_samples"": 10}",['elo_rating_diff'],0.9762826386768115,0.571875
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 2, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff']",0.9763077633098538,0.5875
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 2, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff']",0.9763077633098538,0.5875
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 7, ""max_depth"": 2, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff']",0.9763077633098538,0.5875
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 3, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff']",0.9763177576024813,0.56875
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff']",0.9763177576024813,0.56875
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff']",0.9763292532730417,0.575
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 3, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff']",0.9763292532730417,0.575
"{""n_estimators"": 50, ""learning_rate"": 0.1, ""num_leaves"": 31, ""max_depth"": 2, ""min_child_samples"": 20}","['elo_rating_diff', 'titles_diff']",0.9763379487307535,0.578125
"{""n_estimators"": 50, ""learning_rate"": 0.1, ""num_leaves"": 15, ""max_depth"": 2, ""min_child_samples"": 20}","['elo_rating_diff', 'titles_diff']",0.9763379487307535,0.578125
"{""n_estimators"": 50, ""learning_rate"": 0.1, ""num_leaves"": 7, ""max_depth"": 2, ""min_child_samples"": 20}","['elo_rating_diff', 'titles_diff']",0.9763379487307535,0.578125
"{""n_estimators"": 100, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 4, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff', 'fifa_rank_diff']",0.9763651924480048,0.553125
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 3, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff']",0.9763689002106142,0.575
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff']",0.9763689002106142,0.575
"{""n_estimators"": 100, ""learning_rate"": 0.03, ""num_leaves"": 7, ""max_depth"": 3, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff']",0.9763797939615342,0.575
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 4, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff']",0.9764077902819714,0.56875
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 4, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff', 'fifa_rank_diff']",0.9764903469508035,0.565625
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 4, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff', 'fifa_rank_diff']",0.9764903469508035,0.565625
"{""n_estimators"": 50, ""learning_rate"": 0.1, ""num_leaves"": 7, ""max_depth"": 3, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff', 'fifa_rank_diff']",0.9765082948807511,0.559375
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 7, ""max_depth"": 3, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9765605104026018,0.58125
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 3, ""min_child_samples"": 20}","['elo_rating_diff', 'fifa_rank_diff']",0.9766071800788538,0.559375
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 20}","['elo_rating_diff', 'fifa_rank_diff']",0.9766071800788538,0.559375
"{""n_estimators"": 100, ""learning_rate"": 0.1, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff']",0.976626373933866,0.565625
"{""n_estimators"": 100, ""learning_rate"": 0.1, ""num_leaves"": 31, ""max_depth"": 3, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff']",0.976626373933866,0.565625
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff']",0.9766420974286639,0.575
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 3, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff']",0.9766420974286639,0.575
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 4, ""min_child_samples"": 20}","['elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9766796105765077,0.546875
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 3, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff']",0.9767061669616532,0.575
"{""n_estimators"": 200, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff']",0.9768107276118044,0.528125
"{""n_estimators"": 200, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 3, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff']",0.9768107276118044,0.528125
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 2, ""min_child_samples"": 5}","['elo_rating_diff', 'titles_diff']",0.9768423702714685,0.584375
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 2, ""min_child_samples"": 5}","['elo_rating_diff', 'titles_diff']",0.9768423702714685,0.584375
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 2, ""min_child_samples"": 5}","['elo_rating_diff', 'titles_diff']",0.9768423702714685,0.584375
"{""n_estimators"": 50, ""learning_rate"": 0.1, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9769016195112694,0.55
"{""n_estimators"": 50, ""learning_rate"": 0.1, ""num_leaves"": 31, ""max_depth"": 3, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9769016195112694,0.55
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 3, ""min_child_samples"": 20}","['elo_rating_diff', 'fifa_rank_diff']",0.9769376896438636,0.559375
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 7, ""max_depth"": 3, ""min_child_samples"": 5}","['elo_rating_diff', 'titles_diff']",0.9770008164405997,0.5625
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 7, ""max_depth"": 3, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff']",0.9770156957234711,0.58125
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 7, ""max_depth"": 4, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff']",0.9770366575582392,0.578125
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 7, ""max_depth"": 3, ""min_child_samples"": 20}","['elo_rating_diff', 'titles_diff']",0.9770397352607159,0.56875
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 2, ""min_child_samples"": 5}","['elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9770870844737034,0.56875
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 2, ""min_child_samples"": 5}","['elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9770870844737034,0.56875
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 2, ""min_child_samples"": 5}","['elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9770870844737034,0.56875
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 7, ""max_depth"": 4, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'fifa_rank_diff']",0.9771216637904276,0.578125
"{""n_estimators"": 100, ""learning_rate"": 0.03, ""num_leaves"": 7, ""max_depth"": 4, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9771522909048855,0.571875
"{""n_estimators"": 50, ""learning_rate"": 0.1, ""num_leaves"": 15, ""max_depth"": 2, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff']",0.9771611188983005,0.575
"{""n_estimators"": 50, ""learning_rate"": 0.1, ""num_leaves"": 31, ""max_depth"": 2, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff']",0.9771611188983005,0.575
"{""n_estimators"": 50, ""learning_rate"": 0.1, ""num_leaves"": 7, ""max_depth"": 2, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff']",0.9771611188983005,0.575
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 3, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff']",0.9772251909396283,0.56875
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff']",0.9772251909396283,0.56875
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 3, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff']",0.9772952079727215,0.578125
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 4, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9773275333170707,0.571875
"{""n_estimators"": 50, ""learning_rate"": 0.1, ""num_leaves"": 7, ""max_depth"": 2, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff']",0.9773444986700879,0.584375
"{""n_estimators"": 50, ""learning_rate"": 0.1, ""num_leaves"": 31, ""max_depth"": 2, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff']",0.9773444986700879,0.584375
"{""n_estimators"": 50, ""learning_rate"": 0.1, ""num_leaves"": 15, ""max_depth"": 2, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff']",0.9773444986700879,0.584375
"{""n_estimators"": 50, ""learning_rate"": 0.1, ""num_leaves"": 7, ""max_depth"": 2, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff']",0.9773620152702589,0.571875
"{""n_estimators"": 50, ""learning_rate"": 0.1, ""num_leaves"": 31, ""max_depth"": 2, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff']",0.9773620152702589,0.571875
"{""n_estimators"": 50, ""learning_rate"": 0.1, ""num_leaves"": 15, ""max_depth"": 2, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff']",0.9773620152702589,0.571875
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 4, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff']",0.9773677480280067,0.575
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 7, ""max_depth"": 2, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'fifa_rank_diff']",0.9773750371794335,0.578125
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 2, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'fifa_rank_diff']",0.9773750371794335,0.578125
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 2, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'fifa_rank_diff']",0.9773750371794335,0.578125
"{""n_estimators"": 100, ""learning_rate"": 0.03, ""num_leaves"": 7, ""max_depth"": 4, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff']",0.9773821967540591,0.575
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 4, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff']",0.9773826401800376,0.56875
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 7, ""max_depth"": 4, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9774117361311181,0.58125
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 4, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff', 'fifa_rank_diff']",0.977493053926716,0.534375
"{""n_estimators"": 100, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 4, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9775371539748627,0.553125
"{""n_estimators"": 100, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 4, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff', 'fifa_rank_diff']",0.9775371539748627,0.553125
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 3, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'fifa_rank_diff']",0.9776363359810482,0.571875
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'fifa_rank_diff']",0.9776363359810482,0.571875
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 4, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff', 'fifa_rank_diff']",0.9777199261921051,0.56875
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 7, ""max_depth"": 3, ""min_child_samples"": 20}",['elo_rating_diff'],0.9777324184216786,0.56875
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 3, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'fifa_rank_diff']",0.9777327712697705,0.571875
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff']",0.9777368397995609,0.5875
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 3, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff']",0.9777368397995609,0.5875
"{""n_estimators"": 50, ""learning_rate"": 0.1, ""num_leaves"": 7, ""max_depth"": 3, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff', 'fifa_rank_diff']",0.9777715219429908,0.578125
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 4, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff', 'fifa_rank_diff']",0.9777918509690815,0.54375
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 3, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff']",0.9778477772487701,0.5875
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 2, ""min_child_samples"": 10}",['elo_rating_diff'],0.977876333116015,0.590625
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 2, ""min_child_samples"": 10}",['elo_rating_diff'],0.977876333116015,0.590625
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 2, ""min_child_samples"": 10}",['elo_rating_diff'],0.977876333116015,0.590625
"{""n_estimators"": 200, ""learning_rate"": 0.03, ""num_leaves"": 7, ""max_depth"": 3, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff', 'fifa_rank_diff']",0.9779230773532726,0.55625
"{""n_estimators"": 100, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 2, ""min_child_samples"": 5}","['elo_rating_diff', 'titles_diff']",0.9779546434573352,0.571875
"{""n_estimators"": 100, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 2, ""min_child_samples"": 5}","['elo_rating_diff', 'titles_diff']",0.9779546434573352,0.571875
"{""n_estimators"": 100, ""learning_rate"": 0.03, ""num_leaves"": 7, ""max_depth"": 2, ""min_child_samples"": 5}","['elo_rating_diff', 'titles_diff']",0.9779546434573352,0.571875
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 7, ""max_depth"": 4, ""min_child_samples"": 20}","['elo_rating_diff', 'fifa_rank_diff']",0.9779605637928632,0.55
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 4, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff', 'fifa_rank_diff']",0.9779863357095012,0.540625
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 20}","['elo_rating_diff', 'titles_diff']",0.9779990744949709,0.5625
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 3, ""min_child_samples"": 20}","['elo_rating_diff', 'titles_diff']",0.9779990744949709,0.5625
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 4, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff', 'fifa_rank_diff']",0.9780144574167398,0.534375
"{""n_estimators"": 50, ""learning_rate"": 0.03, ""num_leaves"": 7, ""max_depth"": 4, ""min_child_samples"": 20}","['elo_rating_diff', 'titles_diff']",0.9780942016300088,0.55
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 3, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff', 'fifa_rank_diff']",0.9781684359713555,0.58125
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 2, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff']",0.9781922127565785,0.5875
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 2, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff']",0.9781922127565785,0.5875
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 2, ""min_child_samples"": 20}","['att_diff', 'mid_diff', 'def_diff']",0.9781922127565785,0.5875
"{""n_estimators"": 100, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 3, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'titles_diff', 'fifa_rank_diff']",0.9782274144697016,0.56875
"{""n_estimators"": 100, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 2, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'fifa_rank_diff']",0.978276540330007,0.578125
"{""n_estimators"": 100, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 2, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'fifa_rank_diff']",0.978276540330007,0.578125
"{""n_estimators"": 100, ""learning_rate"": 0.03, ""num_leaves"": 7, ""max_depth"": 2, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'fifa_rank_diff']",0.978276540330007,0.578125
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 2, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff']",0.9783051900115417,0.58125
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 7, ""max_depth"": 2, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff']",0.9783051900115417,0.58125
"{""n_estimators"": 200, ""learning_rate"": 0.01, ""num_leaves"": 15, ""max_depth"": 2, ""min_child_samples"": 10}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff']",0.9783051900115417,0.58125
"{""n_estimators"": 200, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 2, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff']",0.9783159060267099,0.56875
"{""n_estimators"": 200, ""learning_rate"": 0.03, ""num_leaves"": 15, ""max_depth"": 2, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff']",0.9783159060267099,0.56875
"{""n_estimators"": 200, ""learning_rate"": 0.03, ""num_leaves"": 7, ""max_depth"": 2, ""min_child_samples"": 5}","['att_diff', 'mid_diff', 'def_diff', 'elo_rating_diff', 'titles_diff']",0.9783159060267099,0.56875
